timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2025-05-01T00:00:00.000Z";"2025-05-01T23:59:59.999Z";"2025-05-01T15:16:00.000Z";"2025-05-01T00:01:00.000Z";"2798";134229572.22452745;139932200.3238072;134145185.84133953;138571683.18443173;46839852498785.56;2730200224045198.5;19858746;"2025-05-01T23:59:59.999Z"
"2025-04-30T00:00:00.000Z";"2025-04-30T23:59:59.999Z";"2025-04-30T11:56:00.000Z";"2025-04-30T14:01:00.000Z";"2798";135033438.7848878;135386598.609127;132560911.92067307;134221662.62345028;40594155697538.79;2679444945652766;19858328;"2025-04-30T23:59:59.999Z"
"2025-04-29T00:00:00.000Z";"2025-04-29T23:59:59.999Z";"2025-04-29T16:46:00.000Z";"2025-04-29T23:15:00.000Z";"2798";136476587.1670041;136874429.7237855;134330967.60470587;135031037.00839698;37080053899397.875;2690298658283004.5;19857915;"2025-04-29T23:59:59.999Z"
"2025-04-28T00:00:00.000Z";"2025-04-28T23:59:59.999Z";"2025-04-28T12:48:00.000Z";"2025-04-28T01:56:00.000Z";"2798";134854031.68920368;137402673.2588942;133698474.87067077;136472120.11068526;46550344203917.52;2712891192771328;19857456;"2025-04-28T23:59:59.999Z"
"2025-04-27T00:00:00.000Z";"2025-04-27T23:59:59.999Z";"2025-04-27T01:18:00.000Z";"2025-04-27T13:08:00.000Z";"2798";136156774.72030672;137077754.64861917;134724867.0407075;134853374.54892576;26020520496166.754;2677795638509699;19856971;"2025-04-27T23:59:59.999Z"
"2025-04-26T00:00:00.000Z";"2025-04-26T23:59:59.999Z";"2025-04-26T01:37:00.000Z";"2025-04-26T13:47:00.000Z";"2798";136234068.28217348;137002945.79044202;135101507.16793254;136136664.8247548;25333640703125.31;2703608025932537;19856581;"2025-04-26T23:59:59.999Z"
"2025-04-25T00:00:00.000Z";"2025-04-25T23:59:59.999Z";"2025-04-25T14:57:00.000Z";"2025-04-25T03:03:00.000Z";"2798";134454463.5748501;137982509.74118626;133489307.58620292;136242485.075037;58552280818474.15;2691524638046337;19856175;"2025-04-25T23:59:59.999Z"
"2025-04-24T00:00:00.000Z";"2025-04-24T23:59:59.999Z";"2025-04-24T23:35:00.000Z";"2025-04-24T08:50:00.000Z";"2798";133741262.9748799;134543110.22112846;131629136.52931483;134439499.80119362;44940676202802.51;2662950541366246;19855718;"2025-04-24T23:59:59.999Z"
"2025-04-23T00:00:00.000Z";"2025-04-23T23:59:59.999Z";"2025-04-23T13:39:00.000Z";"2025-04-23T15:30:00.000Z";"2798";133622333.81738359;134202289.49725966;131131994.77341573;133750851.48016332;59668309990588.73;2660627187352653;19855268;"2025-04-23T23:59:59.999Z"
"2025-04-22T00:00:00.000Z";"2025-04-22T23:59:59.999Z";"2025-04-22T23:39:00.000Z";"2025-04-22T00:38:00.000Z";"2798";124512457.2791592;134064453.09768057;123997194.4156002;133642796.79667108;79524426801506.05;2639001199562165.5;19854925;"2025-04-22T23:59:59.999Z"
"2025-04-21T00:00:00.000Z";"2025-04-21T23:59:59.999Z";"2025-04-21T14:32:00.000Z";"2025-04-21T00:05:00.000Z";"2798";120806464.52221464;125587846.61037865;120767167.96676476;124508237.5198981;58715942203101.14;2464733469705520.5;19854443;"2025-04-21T23:59:59.999Z"
"2025-04-20T00:00:00.000Z";"2025-04-20T23:59:59.999Z";"2025-04-20T02:06:00.000Z";"2025-04-20T11:32:00.000Z";"2798";120656861.42365184;121495073.9574378;119111918.38353032;120810377.6871217;20799343031019.062;2398497103721419;19854046;"2025-04-20T23:59:59.999Z"
"2025-04-19T00:00:00.000Z";"2025-04-19T23:59:59.999Z";"2025-04-19T15:33:00.000Z";"2025-04-19T00:09:00.000Z";"2798";119784269.97162;121410927.00604144;119646101.0301409;120653094.44502959;21643639132561.926;2395479458774279;19853653;"2025-04-19T23:59:59.999Z"
"2025-04-18T00:00:00.000Z";"2025-04-18T23:59:59.999Z";"2025-04-18T01:31:00.000Z";"2025-04-18T16:03:00.000Z";"2798";120421582.4187928;120697967.17825368;119568692.9483272;119784180.2497715;18053796077600.953;2378103224717435;19853218;"2025-04-18T23:59:59.999Z"
"2025-04-17T00:00:00.000Z";"2025-04-17T23:59:59.999Z";"2025-04-17T18:26:00.000Z";"2025-04-17T14:38:00.000Z";"2798";118923597.78740135;121125440.03614768;118605899.23661767;120415284.88328074;30111879027978.887;2385397172719305.5;19852803;"2025-04-17T23:59:59.999Z"
"2025-04-16T00:00:00.000Z";"2025-04-16T23:59:59.999Z";"2025-04-16T17:23:00.000Z";"2025-04-16T01:01:00.000Z";"2798";119486396.28624709;120888418.2964715;118875146.33859688;118934352.18234718;42293939141812.72;2382179099111769;19852321;"2025-04-16T23:59:59.999Z"
"2025-04-15T00:00:00.000Z";"2025-04-15T23:59:59.999Z";"2025-04-15T13:53:00.000Z";"2025-04-15T23:44:00.000Z";"2798";120080831.01084854;123312111.41542144;119378307.90065353;119478511.28271304;39828690676428.39;2359431919216902;19851862;"2025-04-15T23:59:59.999Z"
"2025-04-14T00:00:00.000Z";"2025-04-14T23:59:59.999Z";"2025-04-14T14:54:00.000Z";"2025-04-14T00:00:00.000Z";"2798";118945401.05848436;121961681.56027922;118939877.8697357;120084663.97776319;48449290645907.11;2385078531244884;19851412;"2025-04-14T23:59:59.999Z"
"2025-04-13T00:00:00.000Z";"2025-04-13T23:59:59.999Z";"2025-04-13T01:32:00.000Z";"2025-04-13T21:09:00.000Z";"2798";121197904.33175644;122243491.90154615;117996733.0534208;118931836.92040055;40925842867792.04;2361176949179310.5;19850931;"2025-04-13T23:59:59.999Z"
"2025-04-12T00:00:00.000Z";"2025-04-12T23:59:59.999Z";"2025-04-12T20:45:00.000Z";"2025-04-12T03:01:00.000Z";"2798";118535845.95016226;122017526.358237;117632962.07152995;121009729.30708376;34475945196521.49;2405880690810517.5;19850409;"2025-04-12T23:59:59.999Z"
"2025-04-11T00:00:00.000Z";"2025-04-11T23:59:59.999Z";"2025-04-11T21:24:00.000Z";"2025-04-11T01:00:00.000Z";"2798";115698379.9504296;119733869.55784358;114426156.76067024;118536304.73768117;60528965837348.19;2405619958013635.5;19849971;"2025-04-11T23:59:59.999Z"
"2025-04-10T00:00:00.000Z";"2025-04-10T23:59:59.999Z";"2025-04-10T00:08:00.000Z";"2025-04-10T16:03:00.000Z";"2798";119498633.9267461;119775760.73628464;113851130.09859282;115699968.5522759;64720849272550.07;2287498881599556;19849490;"2025-04-10T23:59:59.999Z"
